temp,mu,size,NC,Ea,ctag_max,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu,ctag,ctot,vtr,Qc,Qn,cic,vgl,DIN,light,vlb,D,esp,cin,pgl,pld,plb,pre,vri,vd,itag
5.0,0.38672279971727636,14.356171384582096,0.17666958896947763,0.661,2.4e7,423041.4379341457,140286.80962987075,1.4628012244598574e10,606.7228605351289,0.0,0.1835491378916176,0.027696571342204938,0.008120092976921569,0.0019923003779572096,0.01760579344576579,0.09447212640142033,0.1665639775641125,826328.1993106409,378.93871648193254,466.06981394199454,140.6530465931344,969.1802158170664,2.271036610370459e-25,1.683441715558449e7,2.629770126446656e6,1.4308282495665345e8,29926.090789219907,8.240261808650861e8,1.449392064677704e8,2.812457237708987e6,140286.80962987075,20.0,300.0,14850.57800705571,1.7077164196821014e10,0.9455794595057146,2.4954527296385304e6,2399.2944175205093,8.631342027288787e-29,254.88924159000464,254.4093824117954,53429.74876262837,28737.167376832585,0.7609072076589207
6.0,0.41934176579133076,13.970035066367835,0.17307905862007114,0.661,2.4e7,451496.71095211443,150058.35093004932,1.4381879217661663e10,649.249211386545,0.0,0.1819446717692816,0.03031988340148461,0.008937357777501188,0.0020460916343481295,0.019190713273241653,0.09282228167265588,0.16473900047148693,849394.8963182325,380.41601923979414,497.8635960926709,151.38561529387405,930.8348693112358,2.7567740675383026e-26,1.8007002111605916e7,2.899335986218087e6,1.544313884491249e8,31565.174733367905,8.245103871687931e8,1.418998264011429e8,2.7668977575917733e6,150058.35093004932,20.0,300.0,17466.660308435952,1.6997140410503614e10,0.94114845924652,2.3701181424929122e6,2324.824056544339,9.491144435108207e-30,271.58549679457064,273.71640041224157,56633.19052724704,34329.13275068139,0.7734180118729813
7.0,0.45359691989120415,13.633532393267693,0.16936946170306164,0.661,2.4e7,480574.65962210484,160122.6875336685,1.413077837355091e10,692.9728257285027,0.0,0.18022661799306258,0.03313975417180404,0.00981977778220502,0.0020961929340505827,0.020898072349318775,0.09104387689673209,0.16277570787282686,870592.0867581692,380.5817753629172,530.457725545597,162.5151001829057,891.5673687239303,0.0,1.921472250404022e7,3.1946233006238597e6,1.6640230783422306e8,33167.4768587079,8.253599180370859e8,1.3880078582222387e8,2.720028926054453e6,160122.6875336685,20.0,300.0,20488.546426786455,1.6917448163370823e10,0.9367358170573663,2.24734595804039e6,2248.809670614727,0.0,288.8049972888439,293.6813407686346,59821.324473595996,40867.00341964216,0.7858435522357833
8.0,0.48937687497239907,13.344261618856526,0.16554640720566394,0.661,2.4e7,510167.65483317815,170457.1953067281,1.3876152334308918e10,737.7583097148798,0.0,0.17839101706175117,0.0361630826396616,0.010769241988353735,0.0021419163921405165,0.02273320456554695,0.08913211696225494,0.1606694203902911,889701.9841042968,379.40320353515136,563.750937372352,174.00737234252776,851.5681066213674,0.0,2.045486343680737e7,3.518327479900877e6,1.7902242029925826e8,34715.92793612496,8.26663877779282e8,1.3565871766060668e8,2.672028720313343e6,170457.1953067281,20.0,300.0,23968.75204312309,1.6839189612144339e10,0.9324025603983328,2.127639552603282e6,2171.6433016289134,0.0,306.50734016649005,314.22560719439605,62966.72634874979,48477.55554685798,0.7981633309465437
9.0,0.5265285110996616,13.100184824654068,0.16161523555859192,0.661,2.4e7,540164.801752667,181038.92760054185,1.3619454815139914e10,783.4622926726461,0.0,0.17643436019038328,0.03939575919601167,0.011786992788632655,0.0021825521421068,0.024700863266448558,0.08708307119813692,0.15841640121828018,906520.6723989983,376.86262248619926,597.6393761897137,185.82291648293238,811.0336286174396,1.3514565277750457e-29,2.172467131206502e7,3.873543617512416e6,1.9232472575258878e8,36192.95921756906,8.28518261361297e8,1.3249042348295504e8,2.623076889419066e6,181038.92760054185,20.0,300.0,27964.89037252986,1.6763476649326784e10,0.9282102558142611,2.0114563079448019e6,2093.7201703577703,3.4732515254738445e-33,324.64768465847334,335.2582046799937,66040.3738713228,57297.104209681405,0.8103538744630988
10.0,0.5648526437009939,12.89964419922427,0.1575808460291562,0.661,2.4e7,570453.1607788448,191844.78602154594,1.3362106281695234e10,829.9343354489256,0.0,0.1743536640278755,0.04284246649704547,0.012873489307178314,0.0022173798184529575,0.026805063606175548,0.08489387909569723,0.156014057647575,920859.6908030675,372.9573496841281,632.0176311438171,197.91670430510848,770.1621036544387,0.0,2.3021374322585512e7,4.263837831672079e6,2.0634965124226636e8,37580.70620287882,8.310252234301877e8,1.2931239533881643e8,2.573349785288885e6,191844.78602154594,20.0,300.0,32539.890026223096,1.6691389097881966e10,0.9242186941324736,1.899193796622492e6,2015.4275463735348,0.0,343.1765958780081,356.6755301140346,69011.81313657796,67470.44862259539,0.8223889268735095
11.0,0.6041001656754855,12.741382314169865,0.15344757951349933,0.661,2.4e7,600918.6390486772,202851.49562819794,1.3105452550913338e10,877.0173095970322,0.0,0.1721465410012131,0.04650648499813241,0.014028271484203839,0.0022456821956511534,0.02904891977616655,0.08256295883788105,0.15346114170675199,932547.0177400532,367.6992614262366,666.7792935799454,210.23801601708684,729.1491894012764,0.0,2.434217947538375e7,4.693330005865798e6,2.2114635694615525e8,38861.2109185648,8.34292513356641e8,1.261403759358427e8,2.5230154487660225e6,202851.49562819794,20.0,300.0,37762.14713366893,1.6623932254364798e10,0.9204835395835373,1.7911801536086951e6,1937.134583073449,0.0,362.0396940742429,378.3611902486917,71849.31119477843,79149.25675385095,0.8342397080797997
12.0,0.6439689067177573,12.624566945695786,0.14921916578335928,0.661,2.4e7,631446.5339136996,214035.36694483913,1.285072835052315e10,924.5472146101829,0.0,0.16981126413853756,0.05038951123307018,0.015249830961075931,0.0022667607947643117,0.03143447940159177,0.08009021138927644,0.1507579420816838,941427.5783766968,361.11410682378306,701.8170017564278,222.73021285375515,688.1845031583408,1.763546860148601e-39,2.5684244033380695e7,5.166789871805871e6,2.3677410214917812e8,40016.62362010164,8.384331884480813e8,1.2298897847094555e8,2.4722291120055225e6,214035.36694483913,20.0,300.0,43705.579037648866,1.6561995442172838e10,0.9170540348534906,1.6876688405789684e6,1859.1836389830007,3.404169980326577e-43,381.17707603171846,400.1858704200962,74520.00110312922,92489.79032636146,0.8458752351148602
13.0,0.6841014747785863,12.5488214004838,0.1448987396192049,0.661,2.4e7,661921.7482194887,225371.84248653083,1.2599027285765755e10,972.3524596573336,0.0,0.16734682611360943,0.054491497955993486,0.016535495663026402,0.0022799531310597255,0.033962556337329794,0.07747721219144564,0.14790645860753554,947363.4389273935,353.24067238975675,737.0219826865805,235.33047697075318,647.4488382722528,9.362081641448898e-37,2.70446210983837e7,5.689748831194449e6,2.533037078894134e8,41029.407403562494,8.435657105898821e8,1.1987138064586465e8,2.421129233732516e6,225371.84248653083,20.0,300.0,50449.53658064741,1.6506312933519434e10,0.9139708372945614,1.588837517990068e6,1781.883455639455,1.6449001893630433e-40,400.52247908403183,422.00729693786093,76990.03243048153,107649.87551889109,0.8572627069769304
14.0,0.7240843584999527,12.514261750790642,0.14048892572510163,0.661,2.4e7,692228.7311180257,236834.8414872846,1.2351279058251705e10,1020.2526948158678,0.0,0.16475299341295174,0.05881052614165008,0.017881335579362504,0.0022846511400713984,0.03663256141104191,0.07472738221084552,0.14491055010407686,950233.8726205879,344.12988765757285,772.2831448381377,247.96954997773014,607.1121921501596,3.7826444935008985e-36,2.842018097847415e7,6.268630430817631e6,2.70819172763927e8,41882.55124817136,8.498145242475469e8,1.1679910035455416e8,2.3698341466130484e6,236834.8414872846,20.0,300.0,58078.519202813884,1.6457428277465796e10,0.9112640437327693,1.4947903841582967e6,1705.5044031649313,6.053273054251772e-40,420.00216151061574,443.6703555689154,79224.74633033485,124785.03843161145,0.868367954753214
