temp,mu,size,NC,Ea,ctag_max,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu,ctag,ctot,vtr,Qc,Qn,cic,vgl,DIN,light,vlb,D,esp,cin,pgl,pld,plb,pre,vri,vd,itag
12.5,0.22821150203483348,0.7395297096606311,0.14256982701042215,0.85,8.0e6,255585.3573181488,77905.53035708111,1.2483711334180597e10,688.1226111377817,0.0,0.14953345869994708,0.039068452011967014,0.00867835600028714,0.0011401187018928395,0.08752248933405783,0.06642912985070833,0.1476279954011398,1.6222134823540522e7,174.35704804718313,545.0123615492942,143.1102495884876,547.9421237829183,0.0,9.348663642849732e6,3.6387930983144618e6,1.1431267143012978e8,13380.606182686473,9.448638508201866e8,1.179372637843541e8,3.555597932472316e6,77905.53035708111,20.0,300.0,50361.02436489055,1.3510961805411499e10,0.7481153408357287,666686.6611041691,1571.6102356816311,0.0,1018.8044651902795,218.61746736167825,25351.06213791971,18781.573018832616,0.18321365006870255
12.75,0.23324629744513453,0.7372042629634105,0.14208950048672334,0.85,8.0e6,260379.48072311204,79381.54506962204,1.241847010055318e10,700.8892840965061,0.0,0.1489357017172627,0.040090575497845254,0.00887829888869641,0.001145880060000049,0.08805298925220457,0.06588594170632471,0.14701061287766634,1.6273330539603578e7,173.93865386882263,555.2743587863149,145.61492531019118,539.431604235871,6.0333814682739055e-33,9.525785408354644e6,3.7268234662712463e6,1.167838879104678e8,13551.708287052463,9.451763799273217e8,1.1717110103556204e8,3.543289721688539e6,79381.54506962204,20.0,300.0,51832.909668901346,1.3464639454579226e10,0.7455504252949192,658878.4267275421,1553.7201232929601,2.6242276927040044e-36,1017.3790422277241,221.99575159954546,25718.219195743903,19636.615935334346,0.18633973844284066
13.0,0.23835239820074883,0.7349698831093435,0.14160864515481447,0.85,8.0e6,265236.62650677655,80879.97839581125,1.2353909685258759e10,713.8267512082882,0.0,0.14833462716377654,0.04113469806115216,0.009081585099537442,0.0011514774060552252,0.08857235053267037,0.06533989109683873,0.14638537063996954,1.6322827523184584e7,173.4961090538524,565.6792469537395,148.14750425454875,531.0059800524193,0.0,9.70559740749735e6,3.8170147412938117e6,1.1930582030568509e8,13722.646200855206,9.455432083558669e8,1.1641151430091673e8,3.530798349284974e6,80879.97839581125,20.0,300.0,53337.55225561208,1.3419313408832645e10,0.743040676166207,651162.3809130891,1536.0094764862642,0.0,1015.8140821448799,225.4000119431145,26086.933857869753,20526.804416024344,0.18952555305882876
13.25,0.24352931417614299,0.7328249836109004,0.14112702648457676,0.85,8.0e6,270157.3952582399,82401.23203358806,1.229004389727506e10,726.9369278916597,0.0,0.1477302337963208,0.042201110515720536,0.009288217489405441,0.0011569059934814405,0.08908027552378761,0.06479102818922172,0.14575222849206249,1.637062722400272e7,173.0297322701981,576.228886031689,150.70804185997073,522.6659688941086,5.869618786452605e-35,9.888147844030567e6,3.90942859961749e6,1.2187974465806323e8,13893.370220188783,9.459662645111951e8,1.1565862859853971e8,3.518125302040238e6,82401.23203358806,20.0,300.0,54875.423179702244,1.337500420932697e10,0.7405872308381984,643537.6570898535,1518.4800205190295,2.4036584662440733e-38,1014.1120817339258,228.83002085242057,26457.15264199417,21453.397174297745,0.1927720827604515
13.5,0.2487764813845571,0.7307680590756446,0.14064440649782614,0.85,8.0e6,275142.3895728564,83945.71631683063,1.2226885699473372e10,740.2217483786403,0.0,0.14712251876034343,0.04329010010699265,0.009498196028710871,0.0011621610828941014,0.08957647064915782,0.06423940459914831,0.14511114877275286,1.6416730956668515e7,172.53984042062234,586.925161539693,153.2965868389473,514.4121976525265,6.782365389412126e-32,1.0073485958019674e7,4.0041286908572577e6,1.2450697480183417e8,14063.829713041192,9.464474739854482e8,1.1491256000469284e8,3.5052720826735133e6,83945.71631683063,20.0,300.0,56446.99566619745,1.3331731718961622e10,0.7381911891342918,636003.3683323563,1501.1332595342014,2.6951899423336423e-35,1012.2755592728549,232.28552728047345,26828.820343645057,22417.68910432141,0.19608031982837731
13.75,0.2540932586824704,0.7287976851308406,0.14016054363339053,0.85,8.0e6,280192.2134341604,85513.85021805397,1.2164447244057804e10,753.6831619752535,0.0,0.14651147747209034,0.04440194992434459,0.009711518271834377,0.0011672379425402475,0.09006064693342607,0.06368507319024375,0.1444620962655207,1.6461139837338526e7,172.02674802094688,597.7699837250171,155.91317825023637,506.2452047014516,0.0,1.0261662026166476e7,4.1011808648456736e6,1.2718886599452963e8,14233.97306269425,9.469887637556578e8,1.1417341602368575e8,3.492240179266156e6,85513.85021805397,20.0,300.0,58052.745258746865,1.3289515161351267e10,0.7358536154863907,628558.609722368,1483.9704847906057,0.0,1010.3070552178176,235.76627071426594,27201.87988487364,23421.010960375883,0.1994512644873802
14.0,0.259478925653423,0.7269125165276633,0.1396751929878226,0.85,8.0e6,285307.47149792145,87106.06118260248,1.2102739885955029e10,767.3231323323407,0.0,0.1458971036219705,0.045536938585569335,0.009928178973065896,0.001172131854762476,0.09053252032582994,0.06312808819423281,0.14380503844456907,1.650385476360207e7,171.49076705012033,608.7652861748722,158.55784615746848,498.1654434122086,0.0,1.0452727341912298e7,4.2006531724429885e6,1.299268148105616e8,14403.747646196041,9.475920623981663e8,1.1344129575793275e8,3.4790310992887383e6,87106.06118260248,20.0,300.0,59693.14972695798,1.324837313179806e10,0.7335755395345445,621202.4590568678,1466.9927800586572,0.0,1008.2091282687791,239.27197302811015,27576.272221555628,24464.730221137823,0.20288592153064183
14.25,0.2649326800055665,0.7251112860738228,0.13918810640213147,0.85,8.0e6,290488.76837017067,88722.78500531749,1.2041774205271862e10,781.1436353628324,0.0,0.14527938913565683,0.046695339796073106,0.010148170043841965,0.001176838120269438,0.09099181211210657,0.06256850520378243,0.14313994558826965,1.654487637915386e7,170.93220665028565,619.9130245331731,161.23061082965918,490.17328516845924,0.0,1.0646734200638099e7,4.30261596089971e6,1.3272226057822394e8,14573.099798854328,9.482593019594203e8,1.1271629016090892e8,3.4656463478317237e6,88722.78500531749,20.0,300.0,61368.68907827108,1.320832361895792e10,0.7313579573281996,613933.9781842411,1450.2010281857251,0.0,1005.9843534722846,242.80233918454607,27951.93622190506,25550.25143737191,0.20638530000240085
14.5,0.2704536350414238,0.7233928035360058,0.13869903256517704,0.85,8.0e6,295736.7078480475,90364.46567545181,1.1981560028141401e10,795.1466572473776,0.0,0.1446583241469431,0.04787742191616903,0.010371480453131266,0.0011813520629400307,0.0914382493150298,0.06200638118608877,0.142466790919698,1.6584205042179579e7,170.3513728776038,631.215175083915,163.93148216346256,482.2690224363313,0.0,1.0843735881054217e7,4.407141957082929e6,1.3557668659965217e8,14741.97478072003,9.48992419631446e8,1.1199848227560504e8,3.452087441402268e6,90364.46567545181,20.0,300.0,63079.845559596695,1.3169384024540098e10,0.7292018324169625,606752.2141916812,1433.5959174304858,0.0,1003.6353200871637,246.35705643457428,28328.808545217882,26679.01662570918,0.20995041229311134
14.75,0.27604081712621875,0.7217559546201495,0.13820771711489557,0.85,8.0e6,301051.8921254048,92031.5552006524,1.1922106447513271e10,809.3341923197756,0.0,0.14403389697564273,0.04908344751731088,0.010598096128032993,0.0011856690347782752,0.09187156509874939,0.061441774497022546,0.1417855507484632,1.6621840795069866e7,169.7485684779342,642.6737332323969,166.6604590873788,474.45287181813256,0.0,1.1043786624078287e7,4.514306353937669e6,1.3849162140747243e8,14910.316743139218,9.497933594657243e8,1.1128794747278498e8,3.438355904712584e6,92031.5552006524,20.0,300.0,64827.10366566162,1.313157118241145e10,0.7271080969084973,599656.2005649123,1417.1779477763068,0.0,1001.1646295650294,249.93579349727452,28706.823516590965,27852.505624470232,0.21358227316039677
