temp,mu,size,NC,Ea,ctag_max,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu,ctag,ctot,vtr,Qc,Qn,cic,vgl,DIN,light,vlb,D,esp,cin,pgl,pld,plb,pre,vri,vd,itag
3.206566983000016,0.2991689787324412,8.028455277531778,0.17266335356344878,0.65,2.0e7,288850.67382308043,97776.56847584395,1.2742339429684814e10,471.1325988780285,0.0,0.18005086807429513,0.02598489401123543,0.011492931437291087,0.0044825232989155455,0.03248318380340877,0.0854405634280209,0.1600650359468332,1.4769009515369143e6,705.6584950007343,320.865777876939,150.26682100108948,725.4755980904288,3.1879345618725044e-38,1.1733188217101274e7,4.378728323706261e6,1.404587824819078e8,18839.459308105048,7.459701667070336e8,1.2418708986582954e8,2.683722196680062e6,97776.56847584395,19.285843,300.0,19464.695890114275,1.4353443521377895e10,0.7947643506803481,1.342107258614612e6,1947.9789977247422,1.4113878132679558e-41,389.2354152368559,298.0305564292048,34210.36988742689,39760.332928375174,0.7477810014747593
3.7576308710000035,0.31070289908245596,7.91886176110205,0.1710034458515642,0.65,2.0e7,295904.2348419889,100441.46900634385,1.2545281561913162e10,484.16295828901497,0.0,0.17906858033421255,0.02729752275200364,0.01211464078527088,0.004588908535375638,0.03410562367004823,0.0840723681626828,0.1587523557604062,1.497560769266006e6,706.6877089081128,329.06843204871257,155.0945262403024,698.3258268509716,3.723114046424817e-38,1.205297628076126e7,4.616788551252503e6,1.4618647450460762e8,19079.526695884637,7.430447382281398e8,1.2193347157206531e8,2.657220419223218e6,100441.46900634385,18.884007,300.0,21108.28955431024,1.4199642592117142e10,0.7862482400619307,1.2813300723665615e6,1895.1978670700987,1.5611165541810625e-41,399.78442651130996,307.3170366903083,34756.22774407849,43477.92392235027,0.7550743847361652
4.230143388999977,0.32063030443023255,7.8277316267624215,0.16957854435808678,0.65,2.0e7,301751.8627256579,102683.56214474492,1.237442030598381e10,495.1099778237059,0.0,0.17819545759589178,0.028463661268521977,0.012667860662023633,0.004683429211797325,0.035555867615097804,0.08285110031735728,0.15758262332931022,1.5151863443162022e6,707.3342532252663,335.91215493448004,159.19782288922585,674.9097416719027,0.0,1.232202745736939e7,4.830414851639274e6,1.5121880237044472e8,19255.123717234674,7.405697978569586e8,1.199842149498553e8,2.634363705463509e6,102683.56214474492,18.516766,300.0,22606.578258356112,1.4065210299776674e10,0.7788045902525452,1.2302383015964013e6,1849.5854081926982,0.0,408.74622061524263,315.1533778040378,35175.03101494709,46881.62983191978,0.761222570166883
4.661608457,0.32968029607423877,7.744438489802004,0.16828216798717685,0.65,2.0e7,306810.66513518675,104656.64823608802,1.2214425854720596e10,504.7422510606759,0.0,0.17736916786179002,0.0295617690652767,0.013190163222581916,0.004775397724395862,0.03693644345396741,0.08169225251198246,0.15647480616000567,1.5316588630017915e6,707.9435045830244,341.8769883756449,162.86526268503107,653.2156955388117,3.36363961030351e-42,1.255879778833056e7,5.032804848123828e6,1.558776642999646e8,19382.388421191332,7.381985985897593e8,1.181662067464698e8,2.613217267193591e6,104656.64823608802,18.148047000000002,300.0,24046.381553916548,1.393723947920255e10,0.7717187186746746,1.1839284762921042e6,1807.1084385711035,1.2906673874446809e-45,416.79823315886165,322.10478933003844,35501.87064648717,50159.97922986471,0.766674182324156
5.150481438999975,0.33984818847923837,7.6467612042263,0.166830083906129,0.65,2.0e7,312021.98820661975,106740.5007601617,1.2024697919700094e10,514.9354444249491,0.0,0.17639296277810484,0.030844934482952606,0.01380327283947421,0.004891017569362208,0.03857973982199455,0.08032088721754688,0.1551671852905647,1.5514262079744793e6,708.9538582382844,348.0895922903245,166.84585213462455,627.9628206750734,0.0,1.2808860091219403e7,5.269684327533112e6,1.611681097878462e8,19474.61492300624,7.351567703567494e8,1.160240599958678e8,2.5886630731254388e6,106740.5007601617,17.670313,300.0,25757.133987876707,1.378119034626358e10,0.7630781231950612,1.1311922774856668e6,1757.1831677898508,0.0,425.6570023935157,329.5784289300394,35782.682850607256,54057.05257452588,0.7725551873263947
5.7988553320000165,0.35312164745967917,7.5149025481325555,0.1649384967471471,0.65,2.0e7,318086.2531921225,109258.01022127966,1.1762030243825277e10,527.2711094043689,0.0,0.1750347951003046,0.03261105598451337,0.014650935072928115,0.0050614567309039665,0.040885953275638716,0.07840760922412525,0.15334819461158608,1.5789212420832678e6,710.54969176235,355.4416818122479,171.829427592121,593.6955936435671,4.198038475729666e-31,1.311096122655356e7,5.597198173762131e6,1.6822093813951546e8,19512.950606059032,7.30676751245898e8,1.1307864399588941e8,2.5553348773559122e6,109258.01022127966,16.960782000000002,300.0,28156.034561007782,1.3559019932245121e10,0.7507763269346213,1.061634311661452e6,1688.7305087722823,1.4419193281026648e-34,436.89270703301264,338.79908584319935,36009.116117841295,59527.47877500842,0.7799756176580767
6.701676519999978,0.3708351986551273,7.3199213303388735,0.1624274163060976,0.65,2.0e7,324158.152503025,112035.67904086057,1.1364248298410828e10,541.0052928221465,0.0,0.17300070652778488,0.03519389943063996,0.015902253416056535,0.0053492801033695235,0.04438998555163039,0.07553399228743067,0.15062988268308805,1.6213698653010577e6,713.96887219127,363.1434837063714,177.86180911577517,543.7672720651732,5.244002857236067e-35,1.3444281484903269e7,6.075082759482037e6,1.778670130611322e8,19357.28617197341,7.228722885027024e8,1.0867328508596459e8,2.506616759897334e6,112035.67904086057,15.784746999999998,300.0,31712.39486723573,1.32051729518537e10,0.7311834690555113,964210.7936448563,1586.8973949278804,1.650604034632231e-38,450.9731465332583,349.6234609411879,35952.91270174732,67625.1149814878,0.7893354322639319
7.789349045999984,0.3900889551471412,7.062468430970927,0.15972971125157612,0.65,2.0e7,326312.8034237324,113738.09317472082,1.0819802414131107e10,549.8312928477355,0.0,0.17028782442648235,0.038497734278945775,0.017529767769203015,0.0058111624335709785,0.04916674871012043,0.07168743492241096,0.1470193274592665,1.6809629818079101e6,720.6213267797762,366.82604424103704,183.00524860669847,479.48367352477277,1.4657469699590542e-30,1.3648571180966498e7,6.676283400530475e6,1.887119614942866e8,18758.940503938076,7.09859414238338e8,1.0275447904733405e8,2.442844392801859e6,113738.09317472082,14.056538,300.0,36222.99454659547,1.2685486626240286e10,0.7024079231352497,845315.3472581635,1451.25832834177,4.156093155228301e-34,464.0847809445803,358.07847712576967,35137.992221486515,77838.10992974511,0.7988616220098119
8.96656944,0.4073456381936156,6.784341304350559,0.15727907225759358,0.65,2.0e7,322558.8523270426,113621.08751739087,1.0180153153621958e10,550.0469502037646,0.0,0.1670475274454298,0.04230603408309553,0.019429017537160503,0.006451723088124747,0.05499466800160411,0.06706157781645979,0.14270945202812543,1.7504252415602105e6,728.3212443680634,364.18444468685226,185.86250551691236,408.3266384913315,1.7136893165474673e-40,1.3634530502086904e7,7.364527499930842e6,1.996396230114149e8,17654.848889254612,6.927498956262262e8,9.591782191365527e7,2.369234494304528e6,113621.08751739087,12.038513,300.0,41254.847128747984,1.2039593272695219e10,0.6666441698142999,721597.2382513057,1295.9980349175405,4.3437515483006195e-44,472.5519765513769,361.2900978055691,33402.54223935952,89191.08306405452,0.8079611281370318
10.202013899999997,0.49911822780417425,5.205769285604106,0.18522776642317978,0.65,2.0e7,56141.29391344281,19365.480882630065,4.683938306585844e9,91.66107932434237,0.0004887395779557571,0.17081462782187287,0.007856433153554152,0.09164769789952416,0.0,0.0031751882419238783,0.023460743094850935,0.21014671657695388,2.296393621359979e6,338.85317516659063,63.3242737639284,28.336805560413964,34.02265223276356,16658.168874866104,2.2794359222492976e6,3.391125920727643e6,6.820116096713594e7,7445.660957706806,3.6307262871372676e8,5.6015362165220164e7,4.5222883141838215e7,18995.299352077483,10.003322,300.0,5337.419625717513,5.694252209822947e9,0.3152507767320448,1.342146695224593e7,192.80806109595687,3.75745503329331,54.18841111424499,144.81929309060462,3181.21660700276,43301.08426463546,0.9304104144342031
