temp,mu,size,NC,Ea,ctag_max,phot,resp,totp,chlvol,ilpd,icbd,ichl,icha,itr,ilpb,irib,irub,clip,ctr,cp,cup,cri,cli,cgu,ctag,ctot,vtr,Qc,Qn,cic,vgl,DIN,light,vlb,D,esp,cin,pgl,pld,plb,pre,vri,vd,itag
-1.087125360000016,0.0018212058169169054,1.2161446964368439e8,0.20003207196100503,1.2,1.0e7,0.003278659631453621,0.22237503859633345,3.6861188443026357e9,0.13735503740942234,0.002724442055031448,0.007894903887024352,0.15928304946051716,0.02863803584911151,0.034080485170736016,0.15293773835672614,0.09931045241169253,0.016185038333469317,0.0830203187336968,0.0003720827347487132,0.0,0.13735503740942234,0.006669236759474484,1.189517585683508,23.51295773640399,8.42097453390934,294.84562033190946,0.006487033449835311,1.6755274736544716e8,3.351592321826922e7,1594.6322910261006,0.19594131447003327,22.073991,300.0,0.03801407456846639,3.6860930309181085e9,0.9999979252587007,6291.566921450227,0.06503685924844461,0.008773884160490941,0.0917433070884475,7.378816559553599e-6,0.001013831394062099,0.0,0.2699362378521595
-0.8878525609999883,0.022459584109063492,3.33198415908062,0.20213146618429725,1.2,1.0e7,31238.78553229733,10110.399158460295,1.773639645186869e10,103.1027447986855,0.0,0.1925745957093969,0.0036653631080238802,0.001809844888857723,0.0005272414232268129,0.01984019869381241,0.10252732541176637,0.17905543076491592,3.5982127101603597e6,128.76936663637835,68.1729613018808,34.92978349680471,1350.6081038674827,7.776246257324417e-36,1.2132478990152355e6,1.0117880655673702e6,2.3468096443169333e7,2285.90188125601,8.907946177981242e8,1.8006747580359215e8,3.5552792710851836e6,10110.399158460295,21.890103,300.0,1150.4300018367212,1.7911415963318413e10,0.9917728900401575,2.270674700565818e6,3232.3550801438505,5.524694305198279e-38,368.8338682474563,72.81189779063394,3984.500983591707,642.9778474362697,0.21947676687920947
-0.5666720130000158,0.00043255497804086935,5.7036189701379396e7,0.1999859622254791,1.2,1.0e7,2.418205242583776e-5,0.17896268889114092,3.686344241392296e9,0.18394934723021983,1.6771863681165858e-5,0.10762562854378444,0.10657999426679096,0.058277693809330004,9.9617150041855e-6,0.06395636914587804,0.06494092413656541,0.09859332763651099,0.2102108101867405,7.1820971755244394e-6,1.6541249713266638e-8,0.18394933068897013,0.16366152107417933,0.005997486629929364,21.459529369257098,1069.7354861461383,17244.620914339834,0.0001312490058383921,1.675790127039514e8,3.3513450104395505e7,662.8381961037957,0.1788294114104758,21.594618999999998,300.0,0.0009440190905894679,3.6861723164722295e9,0.9999956361475661,2.0149668572712427,0.053826464709162566,4.01156361974454e-5,0.004570913246552138,8.677972891460168e-6,6.4688695575652255e-6,0.00015831600130989103,0.2642622216480691
-0.07699274599997352,0.025926912816323852,3.0728710674287765,0.20004550184034284,1.2,1.0e7,36101.499950565936,11676.109063493095,1.7687233216012836e10,117.85017856937091,0.0,0.19170795855701458,0.004204354041174821,0.002004927402337593,0.0005644305169304668,0.02146033494168795,0.10168466897718423,0.17837332556367033,3.901680975515774e6,137.36979954180651,78.7634813705891,39.08669719878181,1334.8207343841839,4.161195764783271e-28,1.4011330876191712e6,1.1094200779303191e6,2.6157519772600133e7,2624.321037452673,8.961109439145838e8,1.792632336438128e8,3.5613823513298e6,11676.109063493095,21.232382,300.0,1443.5820014045316,1.7879144150058212e10,0.9899859583014365,2.1793460419729175e6,3206.5495291183006,2.53948378171701e-30,397.5566424585428,80.37803572714134,4583.537381335104,808.9376752157484,0.2213924776406933
0.621726716000012,0.008046736831119828,32425.040708769087,0.19949430531166357,1.2,1.0e7,2.0749140587089854,7.7649095693558285,3.694780108799084e9,1.7265406018170217,0.023239123728133193,0.05103063402970028,0.060355581998549575,0.04588857388130837,0.204175517799421,0.0462378509609605,1.2887647522441931e-5,0.06933222457977892,145.28714882592348,2.3193028754873968,0.02946054536770684,1.697080056449315,0.5944562314895433,3.774256339702442,921.7244647501595,26123.36271159029,423564.53827538085,47.21179974014574,1.6837047529011568e8,3.358895100299624e7,35.75750073725163,7.68103720625133,20.83276,300.0,0.020876613114920842,3.692960169289906e9,0.9999349111855154,387.7555741910457,1.8517899937189808,0.020220446611047667,1.4125860387337672,0.4395326083531578,0.00031154798758760253,14.958698815059034,0.797709669697825
1.5701778260000196,1.5573705541076742e-5,167220.46584521388,0.1998834059487608,1.2,1.0e7,0.0,4.792280736834714e-5,3.6918396587658024e9,9.594039789657345e-10,6.816583032406462e-10,0.05736162088200664,0.0785681950739052,0.061080587670110174,0.0793248735723536,0.08313488831653258,0.061066601565644495,0.0794632321796485,71.76154806688525,4.669157266405596e-8,9.594039789657345e-10,0.0,1.3557696076075452,1.7836718940724157e-5,0.005703172300359725,11082.446559931182,177319.17946332024,1.0354505297411124e-6,1.679942796793685e8,3.357926880222087e7,4918.7348723773985,4.752643583633105e-5,20.316831,300.0,7.40470287720275e-7,3.691898684606923e9,0.9999833763301189,0.0001722706465853809,9.611289839816408e-6,8.015837105012818e-8,4.5418485284989733e-7,4.628758514183965,3.617393600340407e-8,1.4095949278189396e-6,0.18845982314871207
2.5137130119999824,0.04914700314953904,321.06678704012774,0.1984531271615771,1.2,1.0e7,16.581330201418176,9.055761590372994,3.693538382214823e9,0.7475494795721906,1.5848322612558424e-5,0.42308511579641994,7.75591370125797e-6,0.055833169663071974,7.886981826149552e-9,3.892354843657218e-6,0.020244073097496776,0.0008224610279841967,37370.654306172735,0.02802634883599708,0.04629216194672082,0.7012573176254698,0.7319658880931573,17.592091782777022,1039.7791460906872,46957.27687981272,757836.5784220721,0.6761594689078703,1.6925766619354784e8,3.358971315066908e7,13790.863735066489,8.664826217422393,19.751561000000002,300.0,2.9107764858198877,3.693228622230508e9,0.9999183186838253,6259.356953370509,1.472983461186995,0.06645734424440715,0.8536220282305573,0.42744075711870966,0.9128176832942689,19.65664987658894,0.8656809727451705
3.206566983000016,1.580918870632746e-5,0.5744261748175841,0.19999983587747644,1.2,1.0e7,0.0,1.1676513431931792e-7,3.685715304142994e9,0.0010193782355259083,3.8744325525569235e-15,0.021129238039625093,0.023414933747512027,0.1660010588208843,0.21032739441246162,0.02294190213523955,0.02300350148923202,0.03318197135504146,0.7216290088359456,1.7545358054564988e-7,0.0,0.0010193782355259083,0.0,0.0,1.4011816118318149e-5,0.051598571485910905,0.8256612146712844,4.499916291277036e-6,1.6753275467135686e8,3.3510157195023533e7,228.47494997335775,1.1676513431931792e-7,19.285843,300.0,0.0,3.6857682542726564e9,-0.007624505213406629,3659.0590837979566,1.748660802321849e-8,0.0,0.0,0.0,0.0,0.0,0.6406621611080935
3.7576308710000035,0.049983136047983504,2.154602909798076,0.18849527285011533,1.2,1.0e7,69501.82823207174,22396.934167542793,1.729581158102881e10,216.34590470813208,0.0,0.18660063708072128,0.007940203550048293,0.003219082453245943,0.0007637630426979964,0.03043164228227037,0.09679039687291081,0.17425427471810534,5.5649184344907245e6,180.68641268355975,151.4173861733356,64.9285185347965,1235.0536216839469,0.0,2.687632100105135e6,1.6990043018412523e6,4.3309861430090845e7,4862.865109709719,9.220961372300649e8,1.7360426070660707e8,3.5743271649948494e6,22396.934167542793,18.884007,300.0,4034.1515374680184,1.7610524441332058e10,0.975112184801566,1.7836300478052641e6,3033.870297498855,0.0,547.9917073310845,125.4460283187317,8589.335160833309,2316.082623409997,0.23389625186173013
4.230143388999977,1.668282604338931e-6,360.7629948289837,0.19904763918384277,1.2,1.0e7,0.0,1.091450641619019e-9,3.69409594237187e9,0.6734621348428989,2.047246107257918e-18,0.035299481163727185,0.03397230594141508,0.0023567292647202623,0.002355299996336671,0.03306712830205324,0.3905937532390808,0.002355302092666684,33262.8350789108,4.725071455815929e-8,0.0,0.6734621348428989,0.758367336297942,4.9115278872855854e-8,0.0,19349.920392859935,309598.7262865448,1.3248529269743875e-6,1.6875525601354352e8,3.35903353087071e7,3.380036255838359e-7,0.0,18.516766,300.0,1.095463926537721e-9,3.6934391499738126e9,0.9999608691198142,1143.55352327427,0.0,1.3569980852930396e-10,4.029506461484908,0.0,2.0099360595297258e-11,0.0,0.0018303428932204572
